"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Levonorgestrel 1|Sum_LNG_species [µmol/l]","Organism|Fat|Levonorgestrel 1|Tissue [µmol/l]","Organism|Vagina|Levonorgestrel 1|Tissue [µmol/l]","Organism|Cervix|Levonorgestrel 1|Tissue [µmol/l]","Organism|Myometrium|Levonorgestrel 1|Tissue [µmol/l]","Organism|Endometrium|Levonorgestrel 1|Tissue [µmol/l]"
0,5580,9.416992E-05,0.0004834063,7.288551E-05,7.305503E-05,0.0003313763,0.0006903837
0,5640,9.1635804E-05,0.00047035606,7.09232E-05,7.108814E-05,0.00032245307,0.00067179557
0,5700,8.917017E-05,0.00045766003,6.9013964E-05,6.917445E-05,0.00031377122,0.0006537103
0,5760,8.6771164E-05,0.0004453086,6.715637E-05,6.731252E-05,0.00030532424,0.0006361141
0,5820,8.4438834E-05,0.0004333019,6.535044E-05,6.5502376E-05,0.00029711227,0.00061900733
0,5880,8.217111E-05,0.00042162923,6.3594576E-05,6.374242E-05,0.00028912802,0.0006023749
0,5940,7.99619E-05,0.0004102591,6.1884064E-05,6.202791E-05,0.00028135002,0.00058617204
0,6000,7.781192E-05,0.000399195,6.0219445E-05,6.035941E-05,0.00027378072,0.00057040394
0,6060,7.5719945E-05,0.0003884307,5.859977E-05,5.8735954E-05,0.00026641585,0.0005550616
0,6120,7.368447E-05,0.00037795826,5.702387E-05,5.715638E-05,0.00025925008,0.0005401339
0,6180,7.170395E-05,0.00036776977,5.5490553E-05,5.5619486E-05,0.000252278,0.00052560965
0,6240,6.9776885E-05,0.00035785735,5.3998647E-05,5.4124102E-05,0.00024549424,0.0005114777
0,6300,6.790182E-05,0.00034821345,5.2547024E-05,5.2669096E-05,0.0002388937,0.0004977273
0,6360,6.607734E-05,0.00033883075,5.1134593E-05,5.1253373E-05,0.00023247139,0.00048434816
0,6420,6.430207E-05,0.00032970213,4.9760285E-05,4.9875864E-05,0.00022622244,0.0004713302
0,6480,6.257468E-05,0.00032082066,4.8423066E-05,4.8535527E-05,0.0002201422,0.00045866353
0,6540,6.0893875E-05,0.0003121796,4.7121932E-05,4.7231362E-05,0.00021422606,0.0004463387
0,6600,5.925839E-05,0.0003037724,4.5855904E-05,4.596238E-05,0.00020846956,0.00043434644
