"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Levonorgestrel 1|Sum_LNG_species [µmol/l]","Organism|Fat|Levonorgestrel 1|Tissue [µmol/l]","Organism|Vagina|Levonorgestrel 1|Tissue [µmol/l]","Organism|Cervix|Levonorgestrel 1|Tissue [µmol/l]","Organism|Myometrium|Levonorgestrel 1|Tissue [µmol/l]","Organism|Endometrium|Levonorgestrel 1|Tissue [µmol/l]"
0,12480,0.00044217016,0.0014674163,0.00033430333,0.00033424713,0.0014649746,0.6188858
0,12540,0.0004430405,0.0014708169,0.0003349694,0.00033491378,0.0014679381,0.61969525
0,12600,0.00044390192,0.001474183,0.00033562863,0.0003355736,0.001470871,0.6204959
0,12660,0.00044475446,0.0014775152,0.0003362811,0.00033622663,0.0014737739,0.6212879
0,12720,0.00044559818,0.0014808136,0.00033692684,0.00033687294,0.0014766468,0.62207115
0,12780,0.0004464332,0.0014840786,0.00033756593,0.00033751255,0.0014794902,0.62284595
0,12840,0.0004472596,0.0014873103,0.00033819838,0.0003381456,0.0014823043,0.6236123
0,12900,0.00044807742,0.0014905093,0.00033882435,0.00033877208,0.0014850893,0.6243702
0,12960,0.0004488868,0.0014936755,0.00033944382,0.0003393921,0.0014878457,0.6251199
0,13020,0.00044968774,0.0014968097,0.00034005687,0.00034000567,0.0014905734,0.6258614
0,13080,0.0004504804,0.0014999117,0.00034066357,0.00034061293,0.001493273,0.6265948
0,13140,0.00045126482,0.0015029821,0.00034126398,0.00034121383,0.0014959445,0.6273202
0,13200,0.00045204107,0.001506021,0.00034185813,0.00034180854,0.0014985884,0.6280376
0,13260,0.00045280924,0.0015090288,0.00034244612,0.00034239705,0.0015012047,0.6287471
0,13320,0.00045356937,0.0015120058,0.000343028,0.00034297942,0.0015037939,0.6294489
0,13380,0.00045432162,0.0015149523,0.0003436038,0.00034355573,0.001506356,0.6301429
0,13440,0.00045506598,0.0015178685,0.0003441736,0.00034412602,0.0015088916,0.6308294
